"NAME","GS.br..follow.link.to.MSigDB","GS.DETAILS","SIZE","ES","NES","NOM.p.val","FDR.q.val","FWER.p.val","RANK.AT.MAX","LEADING.EDGE","X","direction","Database"
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","Details ...",193,-0.41486353,-1.6865876,0,0.005140013,0.031,4288,"tags=37%, list=21%, signal=47%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL","KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL","Details ...",25,-0.6024061,-1.73225,0.001490313,0.06419028,0.458,3347,"tags=52%, list=16%, signal=62%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY","Details ...",45,-0.52784365,-1.7326269,0.0014556041,0.07274289,0.457,5812,"tags=49%, list=28%, signal=68%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_JAK_STAT_SIGNALING_PATHWAY","KEGG_JAK_STAT_SIGNALING_PATHWAY","Details ...",151,-0.4391863,-1.7379193,0,0.015466016,0.168,4472,"tags=37%, list=22%, signal=47%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_PROPANOATE_METABOLISM","KEGG_PROPANOATE_METABOLISM","Details ...",31,-0.57547367,-1.7624571,0.0015151515,0.012888241,0.131,4754,"tags=61%, list=23%, signal=80%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY","Details ...",54,-0.5158605,-1.7633792,0,0.060068883,0.349,3971,"tags=44%, list=19%, signal=55%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION","Details ...",23,-0.6197456,-1.7691966,0.0015174507,0.013392852,0.124,3335,"tags=43%, list=16%, signal=52%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY","Details ...",17,-0.66720676,-1.7734432,0.0046296297,0.06275168,0.31,1281,"tags=41%, list=6%, signal=44%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY","Details ...",91,-0.48421988,-1.785203,0,0.0670658,0.266,3653,"tags=40%, list=18%, signal=48%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","Details ...",270,-0.4276152,-1.7870455,0,0.011859664,0.1,3014,"tags=27%, list=15%, signal=31%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_RETINOL_METABOLISM","KEGG_RETINOL_METABOLISM","Details ...",62,-0.51581925,-1.8066959,0,0.010323391,0.079,5092,"tags=42%, list=25%, signal=56%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","Details ...",69,-0.5107896,-1.8119715,0,0.010568089,0.07,6940,"tags=55%, list=34%, signal=83%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_RIBOSOME","KEGG_RIBOSOME","Details ...",87,-0.49739996,-1.8382945,0,0.008165355,0.047,6738,"tags=63%, list=33%, signal=94%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_TYROSINE_METABOLISM","KEGG_TYROSINE_METABOLISM","Details ...",40,-0.56479484,-1.8457469,0,0.009014023,0.043,1993,"tags=38%, list=10%, signal=41%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN","Details ...",137,-0.47611004,-1.8496488,0,0.00055508147,0.003,3728,"tags=41%, list=18%, signal=50%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","Details ...",196,-0.46147728,-1.881128,0,0.0007401086,0.003,5001,"tags=47%, list=24%, signal=61%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY","Details ...",88,-0.5112661,-1.8828408,0,0.025148798,0.086,3653,"tags=44%, list=18%, signal=54%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","Details ...",257,-0.45240915,-1.9031816,0,0.0046842536,0.019,4472,"tags=39%, list=22%, signal=49%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS","Details ...",189,-0.47589937,-1.9264007,0,0.00037209303,0.001,2754,"tags=30%, list=13%, signal=35%",NA,"Down_in_Tumor","Hallmark"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450","KEGG_DRUG_METABOLISM_CYTOCHROME_P450","Details ...",71,-0.54104173,-1.937199,0,0.0032484517,0.01,4165,"tags=38%, list=20%, signal=48%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY","Details ...",82,-0.52907175,-1.9403355,0,0.013902524,0.032,3653,"tags=45%, list=18%, signal=55%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS","Details ...",197,-0.4866314,-1.988348,0,0,0,4123,"tags=41%, list=20%, signal=51%",NA,"Down_in_Tumor","Hallmark"
"KEGG_PPAR_SIGNALING_PATHWAY","KEGG_PPAR_SIGNALING_PATHWAY","Details ...",69,-0.55472004,-1.9924986,0,0.0020004301,0.004,2895,"tags=39%, list=14%, signal=45%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_FATTY_ACID_METABOLISM","KEGG_FATTY_ACID_METABOLISM","Details ...",40,-0.63309175,-2.0299203,0,0.0029764706,0.003,4856,"tags=60%, list=24%, signal=78%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION","KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION","Details ...",81,-0.5648745,-2.0580943,0,0.003388742,0.004,6738,"tags=68%, list=33%, signal=101%",NA,"Down_in_Tumor","KEGG_Medicus"
